tenure_months,monthly_charges,number_of_logins_per_month,number_of_support_tickets,satisfaction_score,last_login_days_ago,subscription_type_premium,subscription_type_standard,contract_type_yearly,usage_frequency_low,usage_frequency_medium,payment_method_Credit Card,payment_method_Digital Wallet,payment_method_PayPal,Churn_Probability,Risk_Level
35,73.92,29,3,4,6,False,True,True,False,False,False,False,True,0.011412134,Low Risk
27,101.39,21,3,2,14,True,False,False,False,True,False,False,True,0.63256395,Medium Risk
7,106.78,22,2,3,5,True,False,False,False,False,True,False,False,0.19476968,Low Risk
33,33.49,2,1,1,59,False,False,False,True,False,True,False,False,0.93842846,High Risk
7,97.27,46,1,4,5,True,False,False,False,False,True,False,False,0.04336654,Low Risk
10,54.92,8,5,1,62,False,True,False,False,True,False,False,True,0.9997373,High Risk
22,118.77,15,4,5,11,True,False,False,False,True,True,False,False,0.03794691,Low Risk
13,22.83,8,0,5,19,False,False,False,False,True,True,False,False,0.025187276,Low Risk
31,132.96,43,3,4,5,True,False,True,False,False,True,False,False,0.013396606,Low Risk
16,55.58,1,9,2,33,False,True,False,True,False,True,False,False,0.9985393,High Risk
13,129.26,22,2,3,7,True,False,True,False,True,True,False,False,0.0328337,Low Risk
19,120.96,33,6,3,4,True,False,True,False,False,True,False,False,0.6325217,Medium Risk
10,74.26,20,2,3,12,False,True,True,False,True,False,False,False,0.14101027,Low Risk
10,53.99,11,0,3,11,False,True,True,False,True,True,False,False,0.13201085,Low Risk
4,20.74,22,3,3,5,False,False,True,False,True,True,False,False,0.38071036,Low Risk
9,24.9,13,0,4,8,False,False,True,False,True,False,True,False,0.011339321,Low Risk
28,20.07,24,3,4,11,False,False,False,False,True,True,False,False,0.01881031,Low Risk
29,35.78,40,1,5,0,False,False,True,False,False,True,False,False,0.005605532,Low Risk
23,95.52,33,2,4,1,True,False,True,False,False,True,False,False,0.0048739,Low Risk
19,35.6,9,5,5,57,False,False,True,True,False,True,False,False,0.5471007,Medium Risk
1,102.27,7,2,3,20,True,False,False,True,False,True,False,False,0.35514686,Low Risk
25,21.6,9,2,5,16,False,False,True,False,True,True,False,False,0.0047704433,Low Risk
8,52.16,45,2,5,0,False,True,True,False,False,True,False,False,0.019924551,Low Risk
10,142.17,40,2,5,2,True,False,False,False,False,True,False,False,0.034348898,Low Risk
14,103.49,44,3,5,5,True,False,True,False,False,True,False,False,0.009582628,Low Risk
4,65.58,7,5,1,58,False,True,False,True,False,True,False,False,0.9936987,High Risk
30,29.37,18,0,5,15,False,False,True,False,True,True,False,False,0.0066956254,Low Risk
23,35.96,14,1,5,16,False,False,True,False,True,False,False,False,0.006398347,Low Risk
3,54.37,46,6,1,44,False,True,False,False,False,True,False,False,0.9996124,High Risk
33,62.78,9,3,1,45,False,True,False,True,False,True,False,False,0.9717857,High Risk
22,21.15,20,4,2,3,False,False,True,False,True,False,False,True,0.42969704,Medium Risk
8,51.59,21,2,3,18,False,True,True,False,True,True,False,False,0.19049637,Low Risk
30,62.83,16,3,2,36,False,True,True,False,True,False,True,False,0.98884404,High Risk
12,29.84,21,1,5,16,False,False,True,False,True,False,True,False,0.013946226,Low Risk
30,39.5,9,0,5,5,False,False,True,False,True,True,False,False,0.0041619516,Low Risk
22,129.38,24,4,4,4,True,False,True,False,False,False,False,True,0.009669518,Low Risk
14,144.56,30,1,4,3,True,False,True,False,False,True,False,False,0.0055629853,Low Risk
18,106.14,27,1,4,5,True,False,True,False,False,True,False,False,0.0041088113,Low Risk
24,62.64,3,2,4,54,False,True,True,True,False,True,False,False,0.045191202,Low Risk
23,35.39,9,11,1,89,False,False,True,True,False,True,False,False,0.9997013,High Risk
9,33.29,41,1,3,3,False,False,True,False,False,True,False,False,0.1597505,Low Risk
16,138.11,25,1,4,2,True,False,True,False,False,False,False,True,0.003745273,Low Risk
19,50.59,24,3,4,18,False,True,True,False,True,True,False,False,0.019716011,Low Risk
21,34.52,21,3,5,6,False,False,True,False,True,True,False,False,0.008978676,Low Risk
8,23.37,2,4,2,55,False,False,False,True,False,True,False,False,0.9680558,High Risk
13,38.04,28,3,3,5,False,False,True,False,False,False,False,True,0.07859682,Low Risk
17,51.9,9,4,3,31,False,True,False,True,False,False,False,True,0.9399728,High Risk
5,38.21,2,3,2,24,False,False,True,True,False,False,False,False,0.9694176,High Risk
29,95.19,31,0,3,6,True,False,True,False,False,False,True,False,0.033537395,Low Risk
1,27.18,9,2,4,82,False,False,False,True,False,False,False,True,0.99301624,High Risk
1,118.23,11,2,4,53,True,False,True,True,False,True,False,False,0.104984306,Low Risk
6,68.38,10,1,4,19,False,True,False,False,True,False,False,True,0.0663025,Low Risk
27,52.49,10,9,3,19,False,True,False,False,True,True,False,False,0.99629897,High Risk
21,52.62,36,1,2,0,False,True,False,False,False,False,False,False,0.2799462,Low Risk
29,71.61,12,6,2,15,False,True,True,False,True,False,False,False,0.9230895,High Risk
25,77.25,42,3,1,3,False,True,False,False,False,False,False,True,0.6989643,Medium Risk
27,78.8,8,3,4,8,False,True,True,False,True,False,False,True,0.010965621,Low Risk
25,22.82,9,1,3,6,False,False,True,False,True,False,False,True,0.041780096,Low Risk
23,59.22,2,3,5,27,False,True,True,True,False,False,True,False,0.036828365,Low Risk
7,33.01,32,3,3,6,False,False,False,False,False,True,False,False,0.3725758,Low Risk
6,136.94,22,2,2,3,True,False,True,False,False,False,False,False,0.5050079,Medium Risk
3,69.51,20,1,4,17,False,True,False,False,True,False,False,True,0.07243522,Low Risk
25,22.4,2,10,3,66,False,False,False,True,False,True,False,False,0.99956053,High Risk
26,74.93,8,8,1,41,False,True,False,False,True,False,False,False,0.9993992,High Risk
35,33.12,9,1,4,20,False,False,True,True,False,False,False,False,0.008254131,Low Risk
24,51.2,49,1,1,3,False,True,True,False,False,False,False,False,0.154749,Low Risk
3,78.67,15,1,4,14,False,True,False,False,True,False,False,False,0.09282931,Low Risk
1,20.24,49,0,5,3,False,False,False,False,False,False,False,False,0.009037952,Low Risk
4,61.14,12,1,4,3,False,True,False,False,True,True,False,False,0.06324045,Low Risk
32,76.14,1,3,5,36,False,True,True,True,False,False,False,False,0.07340165,Low Risk
22,38.27,9,0,4,35,False,False,True,True,False,False,False,False,0.04459563,Low Risk
13,67.17,42,5,4,2,False,True,True,False,False,False,False,False,0.021940472,Low Risk
22,28.29,12,2,1,29,False,False,True,False,True,True,False,False,0.8455396,High Risk
9,90.2,25,2,2,33,True,False,False,False,False,True,False,False,0.9955446,High Risk
22,54.35,32,1,5,1,False,True,False,False,False,False,False,False,0.011704405,Low Risk
19,62.49,20,1,5,7,False,True,True,False,True,True,False,False,0.0039177774,Low Risk
19,119.71,44,2,5,0,True,False,False,False,False,True,False,False,0.013834838,Low Risk
18,65.62,8,2,4,12,False,True,True,False,True,True,False,False,0.005109088,Low Risk
27,24.93,1,4,5,18,False,False,True,True,False,True,False,False,0.020113248,Low Risk
11,23.95,23,10,2,73,False,False,False,False,True,True,False,False,0.9999082,High Risk
21,26.26,6,3,3,24,False,False,True,True,False,True,False,False,0.585582,Medium Risk
5,59.08,26,3,2,0,False,True,False,False,False,True,False,False,0.91365576,High Risk
13,78.94,22,3,3,37,False,True,False,False,True,False,False,True,0.98798674,High Risk
11,31.75,9,2,3,15,False,False,False,True,False,False,True,False,0.3737622,Low Risk
13,24.85,10,4,2,42,False,False,False,True,False,False,False,True,0.9713737,High Risk
23,64.01,8,1,5,38,False,True,True,True,False,True,False,False,0.041369475,Low Risk
27,78.67,21,4,2,16,False,True,False,False,True,False,True,False,0.8357263,High Risk
35,68.06,3,4,3,15,False,True,False,True,False,True,False,False,0.65631485,Medium Risk
7,149.54,10,5,5,24,True,False,True,True,False,False,False,False,0.5641963,Medium Risk
25,68.07,12,1,3,3,False,True,True,False,True,True,False,False,0.04486201,Low Risk
29,100.08,4,2,5,32,True,False,True,True,False,True,False,False,0.034984242,Low Risk
21,58.2,33,2,4,6,False,True,True,False,False,False,False,False,0.00512663,Low Risk
27,34.27,10,1,3,13,False,False,True,True,False,True,False,False,0.060333252,Low Risk
27,136.52,11,1,5,13,True,False,False,True,False,True,False,False,0.011699337,Low Risk
16,37.36,1,6,4,13,False,False,True,True,False,True,False,False,0.085893035,Low Risk
18,148.09,40,4,2,2,True,False,False,False,False,False,False,True,0.560479,Medium Risk
12,20.86,26,7,2,66,False,False,False,False,False,False,False,True,0.9998932,High Risk
5,20.82,1,4,3,40,False,False,False,True,False,True,False,False,0.9458283,High Risk
20,38.71,5,6,3,40,False,False,True,True,False,True,False,False,0.8754568,High Risk
20,76.78,8,3,1,20,False,True,False,False,True,True,False,False,0.87584823,High Risk
23,25.2,16,0,5,7,False,False,False,False,True,True,False,False,0.015055952,Low Risk
34,134.04,11,3,4,11,True,False,False,False,True,False,False,True,0.031247228,Low Risk
14,21.16,4,1,1,8,False,False,True,True,False,False,False,False,0.3924664,Low Risk
19,23.65,10,1,5,15,False,False,False,False,True,False,False,True,0.029902728,Low Risk
4,31.47,14,2,4,7,False,False,True,False,True,True,False,False,0.030514192,Low Risk
18,38.59,23,2,2,66,False,False,False,False,True,True,False,False,0.99951875,High Risk
9,31.38,45,4,4,1,False,False,False,False,False,False,True,False,0.16839597,Low Risk
8,30.94,23,3,2,52,False,False,False,False,True,True,False,False,0.9960975,High Risk
24,111.67,17,3,5,20,True,False,False,False,True,True,False,False,0.057361554,Low Risk
14,66.43,32,5,3,1,False,True,False,False,False,True,False,False,0.75173,High Risk
16,149.91,17,1,3,9,True,False,True,False,True,False,False,True,0.045866735,Low Risk
10,20.86,1,1,4,55,False,False,False,True,False,True,False,False,0.1660447,Low Risk
30,35.8,10,0,5,14,False,False,True,False,True,True,False,False,0.007906322,Low Risk
29,32.65,10,11,1,51,False,False,True,True,False,True,False,False,0.99817264,High Risk
20,30.36,3,2,1,36,False,False,True,True,False,True,False,False,0.8329114,High Risk
12,69.99,12,1,5,4,False,True,True,False,True,True,False,False,0.010405623,Low Risk
27,121.75,20,4,3,5,True,False,True,False,False,True,False,False,0.07030243,Low Risk
17,113.08,21,2,2,13,True,False,True,False,True,False,False,True,0.0648557,Low Risk
1,95.2,16,6,2,67,True,False,True,False,True,False,True,False,0.999678,High Risk
26,77.85,17,1,4,8,False,True,False,False,True,False,False,False,0.024095567,Low Risk
24,59.6,20,2,4,19,False,True,True,False,True,False,False,False,0.008156511,Low Risk
33,24.69,5,4,2,7,False,False,True,True,False,False,True,False,0.61153543,Medium Risk
8,25.97,20,8,5,69,False,False,True,False,True,True,False,False,0.99950624,High Risk
22,24.82,1,5,4,25,False,False,True,True,False,False,False,False,0.19438985,Low Risk
29,39.05,33,1,4,6,False,False,False,False,False,True,False,False,0.02577265,Low Risk
31,73.24,17,1,4,19,False,True,False,False,True,True,False,False,0.041578524,Low Risk
24,75.35,13,2,5,11,False,True,True,False,True,False,False,False,0.0035464577,Low Risk
32,22.46,8,1,5,5,False,False,True,False,True,False,False,False,0.0035198394,Low Risk
6,32.8,12,11,3,21,False,False,False,False,True,False,False,True,0.99788123,High Risk
19,67.93,10,2,4,45,False,True,True,True,False,False,False,True,0.042583816,Low Risk
25,38.03,10,0,4,17,False,False,False,False,True,False,False,True,0.040507376,Low Risk
32,68.85,27,10,2,0,False,True,False,False,False,False,False,True,0.9978782,High Risk
5,74.75,24,1,3,10,False,True,False,False,True,True,False,False,0.32665953,Low Risk
13,148.16,6,2,4,9,True,False,False,True,False,False,False,False,0.020193998,Low Risk
9,66.14,32,3,5,3,False,True,False,False,False,False,True,False,0.040961258,Low Risk
8,21.8,24,10,2,22,False,False,False,False,True,False,True,False,0.9990791,High Risk
23,55.02,7,2,4,48,False,True,True,True,False,False,False,True,0.05677141,Low Risk
25,26.97,22,1,4,3,False,False,True,False,False,False,False,True,0.004195808,Low Risk
34,28.85,14,2,4,4,False,False,True,False,True,True,False,False,0.0049262396,Low Risk
25,38.79,8,2,4,19,False,False,True,False,True,True,False,False,0.009066023,Low Risk
33,50.84,46,1,5,2,False,True,True,False,False,False,False,False,0.0064234845,Low Risk
16,64.62,11,1,3,11,False,True,True,False,True,True,False,False,0.0446711,Low Risk
27,37.89,19,1,3,11,False,False,True,False,True,True,False,False,0.039094992,Low Risk
35,34.0,11,6,3,18,False,False,True,False,True,False,True,False,0.63314253,Medium Risk
8,28.59,28,1,5,3,False,False,True,False,False,True,False,False,0.011798707,Low Risk
10,146.19,27,2,3,4,True,False,False,False,False,True,False,False,0.17670697,Low Risk
28,55.39,34,2,3,6,False,True,True,False,False,False,False,False,0.04604477,Low Risk
11,76.24,6,9,2,78,False,True,False,True,False,True,False,False,0.999585,High Risk
24,55.41,24,2,3,7,False,True,True,False,True,False,False,True,0.044850763,Low Risk
31,33.45,32,3,3,0,False,False,True,False,False,False,False,True,0.09726665,Low Risk
4,73.81,10,3,3,14,False,True,False,False,True,False,False,False,0.74655706,High Risk
16,31.12,6,2,2,66,False,False,False,True,False,True,False,False,0.9979359,High Risk
2,72.1,15,1,4,20,False,True,False,False,True,True,False,False,0.07736345,Low Risk
27,58.88,21,3,2,15,False,True,False,False,True,True,False,False,0.85317314,High Risk
13,77.51,5,3,5,17,False,True,True,True,False,False,True,False,0.015691767,Low Risk
31,26.39,8,4,5,25,False,False,True,True,False,False,False,True,0.062616006,Low Risk
8,58.94,9,3,4,15,False,True,True,True,False,False,False,True,0.078487925,Low Risk
28,23.16,13,1,4,17,False,False,True,False,True,False,False,True,0.0062740073,Low Risk
27,119.93,15,1,4,14,True,False,True,False,True,True,False,False,0.0038441434,Low Risk
21,25.09,6,5,3,23,False,False,True,True,False,False,False,True,0.7485705,High Risk
34,91.73,34,2,5,1,True,False,True,False,False,False,True,False,0.004633156,Low Risk
9,57.17,15,1,1,16,False,True,False,False,True,True,False,False,0.88560617,High Risk
32,36.74,22,1,4,20,False,False,False,False,True,False,False,False,0.043572403,Low Risk
10,54.24,15,8,3,3,False,True,False,False,True,True,False,False,0.9886701,High Risk
20,27.74,19,3,2,14,False,False,True,False,True,False,False,False,0.49749953,Medium Risk
20,20.1,8,3,5,9,False,False,True,False,True,True,False,False,0.0030967735,Low Risk
4,63.24,7,1,1,73,False,True,True,True,False,True,False,False,0.9970101,High Risk
16,29.48,7,0,5,57,False,False,True,True,False,True,False,False,0.037294585,Low Risk
16,77.86,14,1,2,5,False,True,False,False,True,True,False,False,0.31354696,Low Risk
20,78.46,21,5,5,10,False,True,True,False,True,True,False,False,0.018575734,Low Risk
31,26.0,18,5,3,11,False,False,True,False,True,False,False,False,0.25714943,Low Risk
19,52.42,21,1,3,10,False,True,False,False,True,True,False,False,0.13733165,Low Risk
23,32.44,8,7,2,48,False,False,True,True,False,False,False,True,0.9881335,High Risk
13,68.29,29,2,1,6,False,True,False,False,False,False,False,True,0.45596218,Medium Risk
19,50.21,38,3,3,3,False,True,True,False,False,True,False,False,0.09387523,Low Risk
16,70.95,2,2,4,32,False,True,False,True,False,False,False,True,0.14213578,Low Risk
26,73.05,4,6,1,8,False,True,True,True,False,False,False,True,0.96229476,High Risk
10,51.88,4,2,3,30,False,True,False,True,False,False,False,True,0.89878726,High Risk
18,24.73,14,2,4,14,False,False,True,False,True,False,True,False,0.006734768,Low Risk
33,140.38,21,1,4,9,True,False,True,False,True,False,False,True,0.003218422,Low Risk
27,31.52,9,2,2,14,False,False,False,False,True,False,True,False,0.59191203,Medium Risk
9,66.58,15,2,3,3,False,True,False,False,True,False,False,False,0.23241831,Low Risk
35,32.19,18,2,4,16,False,False,False,False,True,True,False,False,0.05807301,Low Risk
24,22.37,11,1,4,42,False,False,True,True,False,False,False,False,0.038180113,Low Risk
30,26.26,1,9,2,44,False,False,False,True,False,False,False,False,0.9987852,High Risk
30,27.56,45,0,1,1,False,False,True,False,False,False,False,True,0.220748,Low Risk
23,39.12,10,2,4,52,False,False,True,True,False,True,False,False,0.045334063,Low Risk
5,38.6,8,4,4,18,False,False,False,False,True,False,False,True,0.35195646,Low Risk
22,23.9,24,4,1,17,False,False,False,False,True,False,False,False,0.87378985,High Risk
2,33.26,19,2,5,12,False,False,False,False,True,True,False,False,0.033956617,Low Risk
11,32.67,10,3,2,16,False,False,False,False,True,False,False,True,0.89494735,High Risk
34,31.77,24,0,3,6,False,False,False,False,False,False,False,True,0.121994056,Low Risk
17,66.92,37,2,3,2,False,True,True,False,False,True,False,False,0.05192939,Low Risk
9,55.63,42,10,2,5,False,True,True,False,False,False,False,True,0.9951911,High Risk
14,60.79,11,0,4,11,False,True,True,False,True,True,False,False,0.0059652603,Low Risk
32,29.07,3,1,4,31,False,False,True,True,False,False,False,False,0.045396645,Low Risk
5,72.66,23,11,3,14,False,True,False,False,True,True,False,False,0.9973435,High Risk
19,72.26,22,8,3,39,False,True,True,False,True,True,False,False,0.9973476,High Risk
24,24.67,11,5,1,50,False,False,True,True,False,True,False,False,0.9564716,High Risk
31,29.03,12,9,4,25,False,False,False,False,True,True,False,False,0.9820711,High Risk
20,131.63,34,3,3,6,True,False,True,False,False,True,False,False,0.061142627,Low Risk
33,34.22,22,1,5,20,False,False,True,False,True,True,False,False,0.0067596813,Low Risk
9,53.93,20,1,3,16,False,True,True,False,True,True,False,False,0.18011625,Low Risk
13,51.95,4,1,4,9,False,True,True,True,False,True,False,False,0.009370442,Low Risk
16,142.15,12,7,1,89,True,False,True,False,True,True,False,False,0.9995425,High Risk
